Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
three,0.443699,0.770835,0.0,0.48553,0.753828,-0.025298,0.512012,0.701915,-0.033677,0.492467,0.645125,-0.038873,0.468863,0.604671,-0.044426,0.532346,0.606468,-0.016927,0.568715,0.544388,-0.026752,0.589116,0.504673,-0.036486,0.604339,0.46693,-0.044592,0.502189,0.584408,-0.016839,0.527171,0.506238,-0.023827,0.540668,0.459076,-0.034143,0.551457,0.41679,-0.042065,0.470038,0.584147,-0.019611,0.481137,0.507711,-0.036068,0.491892,0.459208,-0.052486,0.499895,0.414897,-0.063955,0.436202,0.600288,-0.023987,0.446761,0.556749,-0.044776,0.455031,0.581485,-0.049488,0.458561,0.610792,-0.050796
three,0.432433,0.773249,1e-06,0.474141,0.759293,-0.028677,0.502129,0.710997,-0.038887,0.481709,0.651636,-0.045094,0.459891,0.6061,-0.051531,0.530334,0.613334,-0.021289,0.572762,0.554223,-0.03319,0.597097,0.514886,-0.044123,0.616176,0.477257,-0.052889,0.500906,0.586834,-0.020268,0.531727,0.508919,-0.028928,0.548134,0.461141,-0.039924,0.562123,0.418165,-0.04803,0.468545,0.582631,-0.022452,0.483706,0.503945,-0.041107,0.496247,0.454105,-0.059102,0.50737,0.408259,-0.071479,0.433711,0.595328,-0.026434,0.444116,0.555421,-0.049521,0.449269,0.582511,-0.055801,0.451383,0.61212,-0.057993
three,0.422838,0.770526,1e-06,0.466411,0.758024,-0.031322,0.493927,0.709353,-0.043174,0.471803,0.647435,-0.050891,0.449739,0.600343,-0.058971,0.527798,0.611422,-0.022719,0.571633,0.551951,-0.036185,0.597627,0.512149,-0.048622,0.618203,0.47417,-0.058568,0.497874,0.584113,-0.020913,0.530405,0.5068,-0.031556,0.547913,0.45764,-0.044903,0.563431,0.413137,-0.054748,0.464555,0.577981,-0.022564,0.481532,0.499625,-0.042903,0.494624,0.450272,-0.062362,0.506831,0.405813,-0.075644,0.428414,0.588043,-0.026275,0.437896,0.549376,-0.051325,0.441472,0.57801,-0.059066,0.443013,0.608729,-0.06214
three,0.424684,0.768443,1e-06,0.465767,0.757681,-0.036598,0.492374,0.71292,-0.052913,0.471294,0.650791,-0.064285,0.448011,0.601231,-0.076018,0.528136,0.609132,-0.030408,0.571125,0.5492,-0.046576,0.59637,0.508969,-0.06103,0.616472,0.471207,-0.072316,0.497979,0.582141,-0.027079,0.530247,0.503043,-0.040612,0.547919,0.453225,-0.055858,0.56321,0.409217,-0.066745,0.464391,0.576961,-0.027362,0.481329,0.498311,-0.049766,0.494561,0.447727,-0.070545,0.507025,0.403058,-0.084645,0.42795,0.588014,-0.030052,0.436139,0.551124,-0.05692,0.439925,0.577371,-0.066064,0.442128,0.606357,-0.07002
three,0.428419,0.767522,1e-06,0.469699,0.756,-0.041812,0.494603,0.708972,-0.059888,0.476671,0.648023,-0.072265,0.451782,0.598627,-0.084709,0.528944,0.601302,-0.031619,0.569317,0.537149,-0.047019,0.592436,0.495181,-0.061589,0.610581,0.45638,-0.073304,0.497732,0.576116,-0.025496,0.526199,0.493933,-0.038638,0.542014,0.442811,-0.054651,0.554912,0.398745,-0.066433,0.463334,0.572204,-0.023617,0.477441,0.492604,-0.04585,0.488936,0.441097,-0.068217,0.499206,0.397268,-0.083659,0.427472,0.583929,-0.024657,0.433622,0.54717,-0.05193,0.437368,0.571479,-0.06303,0.439216,0.599482,-0.068752
three,0.4333,0.771913,1e-06,0.477304,0.754371,-0.034071,0.501615,0.703334,-0.046738,0.475785,0.643913,-0.054297,0.448247,0.600318,-0.061959,0.529044,0.596107,-0.02685,0.568351,0.526539,-0.04063,0.590585,0.481944,-0.053036,0.6076,0.439693,-0.062812,0.496151,0.571773,-0.023991,0.523935,0.486624,-0.0343,0.53847,0.434044,-0.047697,0.551252,0.386883,-0.05755,0.46143,0.568979,-0.024634,0.473847,0.488467,-0.044142,0.484726,0.435221,-0.064588,0.494455,0.38721,-0.078788,0.425541,0.584822,-0.027625,0.432789,0.546214,-0.05114,0.439014,0.575101,-0.058505,0.442086,0.607907,-0.061571
three,0.42753,0.784156,0.0,0.465692,0.74954,-0.023441,0.476498,0.685644,-0.029614,0.436697,0.638848,-0.033057,0.402019,0.615744,-0.03718,0.467606,0.580132,-0.015453,0.479458,0.497774,-0.024981,0.485278,0.446127,-0.033893,0.487281,0.400627,-0.041444,0.431656,0.575035,-0.016084,0.430298,0.485477,-0.023383,0.426861,0.429427,-0.034269,0.424156,0.383233,-0.042592,0.400836,0.59117,-0.019399,0.386301,0.506662,-0.036606,0.38043,0.45169,-0.054562,0.375593,0.405821,-0.066777,0.372691,0.624317,-0.024051,0.365144,0.577921,-0.045369,0.377727,0.594106,-0.051945,0.389719,0.619032,-0.054474
three,0.426174,0.812943,0.0,0.461993,0.76825,-0.021052,0.462545,0.69864,-0.025191,0.419398,0.659011,-0.026592,0.383052,0.639537,-0.028634,0.451829,0.602023,-0.011259,0.458102,0.516092,-0.018931,0.460878,0.463901,-0.026352,0.459038,0.418961,-0.032742,0.413904,0.601552,-0.012482,0.404968,0.510018,-0.018452,0.397612,0.453993,-0.029153,0.390349,0.406267,-0.037127,0.382288,0.621711,-0.016355,0.359295,0.541705,-0.033363,0.348137,0.484697,-0.053385,0.336795,0.435499,-0.067294,0.355567,0.656973,-0.021212,0.352335,0.613237,-0.04323,0.370518,0.6313,-0.050845,0.384997,0.655145,-0.054369
three,0.423821,0.820896,0.0,0.459508,0.776915,-0.021404,0.46108,0.706958,-0.025862,0.418709,0.667409,-0.027479,0.382525,0.647415,-0.029736,0.446235,0.608243,-0.012837,0.452615,0.523318,-0.020839,0.455401,0.471297,-0.027989,0.453369,0.426477,-0.034022,0.408111,0.607503,-0.013929,0.399121,0.516982,-0.019898,0.392173,0.461496,-0.029921,0.385425,0.414001,-0.037058,0.377359,0.62823,-0.017613,0.354464,0.549,-0.034612,0.343474,0.492071,-0.054549,0.333237,0.442769,-0.068205,0.352496,0.665043,-0.02228,0.347749,0.624036,-0.044598,0.366555,0.640019,-0.052643,0.383155,0.662148,-0.056181
three,0.423336,0.815479,0.0,0.453954,0.765535,-0.023045,0.446503,0.695693,-0.027659,0.394756,0.665272,-0.0289,0.352955,0.65597,-0.030304,0.423201,0.607559,-0.011058,0.417113,0.525308,-0.018082,0.412244,0.475734,-0.024895,0.403394,0.432556,-0.031234,0.385397,0.614874,-0.011165,0.36392,0.52989,-0.016363,0.349829,0.480539,-0.025387,0.336687,0.440043,-0.032133,0.357522,0.64094,-0.014323,0.324364,0.570477,-0.03156,0.305715,0.52009,-0.050316,0.28788,0.476968,-0.063083,0.337325,0.680017,-0.018724,0.32724,0.641032,-0.040996,0.344046,0.656678,-0.048693,0.358386,0.677797,-0.052237
three,0.437564,0.815215,0.0,0.459994,0.763958,-0.026301,0.442625,0.697966,-0.032057,0.390337,0.675828,-0.034055,0.349634,0.671182,-0.035724,0.410099,0.612436,-0.012122,0.391836,0.537017,-0.020136,0.380607,0.492242,-0.028031,0.36699,0.454046,-0.03499,0.375471,0.627699,-0.010393,0.342421,0.554045,-0.0161,0.321548,0.513175,-0.025106,0.30371,0.480437,-0.031589,0.352729,0.659237,-0.012183,0.313364,0.60013,-0.029244,0.288505,0.559338,-0.046492,0.266329,0.524854,-0.0579,0.338785,0.703449,-0.015663,0.320073,0.670306,-0.037769,0.336587,0.680634,-0.044894,0.353108,0.696706,-0.047676
three,0.437999,0.825216,0.0,0.456418,0.768076,-0.028256,0.435515,0.703558,-0.035048,0.380276,0.692742,-0.037777,0.336206,0.694977,-0.040134,0.393725,0.620244,-0.01001,0.369587,0.551402,-0.017486,0.354284,0.511305,-0.02609,0.336582,0.475675,-0.034224,0.358732,0.642996,-0.00822,0.321525,0.578298,-0.014477,0.298755,0.541849,-0.025805,0.278148,0.509105,-0.034319,0.337519,0.680348,-0.010355,0.293294,0.625472,-0.03118,0.264634,0.590142,-0.052063,0.237477,0.558493,-0.065506,0.327292,0.727569,-0.01392,0.306694,0.692744,-0.04033,0.328346,0.702869,-0.049477,0.348754,0.718323,-0.053297
three,0.453045,0.81311,0.0,0.478849,0.767213,-0.026053,0.471844,0.697769,-0.030477,0.420736,0.665495,-0.030998,0.378627,0.655557,-0.030954,0.439734,0.609391,-0.008882,0.424299,0.533382,-0.015462,0.41227,0.488496,-0.022179,0.39994,0.45222,-0.028215,0.404368,0.619398,-0.007334,0.374389,0.542968,-0.011204,0.356129,0.498479,-0.018229,0.341614,0.465044,-0.0234,0.379934,0.647232,-0.009731,0.343888,0.580842,-0.026898,0.326346,0.535696,-0.043995,0.309269,0.498262,-0.05519,0.362821,0.689346,-0.013673,0.346876,0.648321,-0.036566,0.364576,0.660274,-0.04341,0.379778,0.681948,-0.045851
three,0.459926,0.803024,0.0,0.495177,0.763603,-0.02108,0.503034,0.695859,-0.025945,0.464372,0.655246,-0.027982,0.429931,0.636388,-0.030555,0.487458,0.601628,-0.013746,0.4964,0.519752,-0.021549,0.499937,0.469735,-0.028855,0.498976,0.42703,-0.034863,0.452234,0.599995,-0.014142,0.446581,0.512905,-0.018773,0.441843,0.460749,-0.027188,0.43643,0.418236,-0.033641,0.423169,0.618026,-0.016995,0.405655,0.541006,-0.031618,0.399323,0.486532,-0.048648,0.391633,0.440679,-0.060724,0.397613,0.650728,-0.020944,0.396723,0.606497,-0.040198,0.415548,0.621316,-0.045536,0.429839,0.644831,-0.047544
three,0.456291,0.81064,0.0,0.493962,0.774538,-0.019759,0.506733,0.708535,-0.024005,0.471358,0.664206,-0.025844,0.440308,0.641236,-0.028589,0.495343,0.608518,-0.011492,0.510113,0.528129,-0.018407,0.51766,0.477963,-0.025886,0.519999,0.433752,-0.032408,0.460907,0.603477,-0.013073,0.462004,0.516235,-0.017443,0.46011,0.461828,-0.02744,0.456745,0.414354,-0.035419,0.430978,0.618635,-0.016919,0.420499,0.537337,-0.032265,0.418836,0.482442,-0.050857,0.414985,0.434441,-0.064135,0.403014,0.649752,-0.021673,0.40375,0.601063,-0.042228,0.422555,0.622066,-0.048003,0.437342,0.651907,-0.050294
three,0.447722,0.81739,0.0,0.498975,0.753668,0.020243,0.514398,0.700055,0.022414,0.5325,0.665716,0.016696,0.547166,0.645034,0.010542,0.462725,0.620126,0.019769,0.48208,0.551013,0.015814,0.492448,0.502731,0.011088,0.495804,0.462097,0.006098,0.451652,0.625965,-0.004518,0.47177,0.539034,-0.015878,0.483121,0.48344,-0.025118,0.488472,0.435635,-0.030529,0.449237,0.64335,-0.028145,0.483006,0.567698,-0.043211,0.495497,0.513838,-0.053322,0.498109,0.465858,-0.060042,0.459836,0.671046,-0.050138,0.512933,0.632443,-0.056996,0.532719,0.647002,-0.053113,0.542713,0.668913,-0.050988
three,0.44953,0.83814,0.0,0.417564,0.762473,0.024813,0.423217,0.698216,0.032972,0.446096,0.658167,0.037452,0.473351,0.638159,0.040796,0.423271,0.643936,0.009236,0.419108,0.556002,0.006973,0.416992,0.505149,0.008752,0.416352,0.464604,0.010789,0.46027,0.646136,-0.00548,0.466906,0.549248,-0.012551,0.471819,0.493828,-0.01353,0.475754,0.448256,-0.011766,0.493835,0.661831,-0.017245,0.506052,0.575118,-0.024615,0.512147,0.521552,-0.026436,0.514972,0.478905,-0.025244,0.523286,0.689671,-0.025691,0.52375,0.62636,-0.022761,0.517199,0.608602,-0.013732,0.511559,0.600141,-0.006283
three,0.45623,0.823821,0.0,0.421596,0.744593,0.021552,0.426193,0.679308,0.028092,0.45669,0.647755,0.030737,0.487099,0.635435,0.031574,0.422152,0.631589,0.00697,0.412269,0.543212,0.003649,0.407613,0.491278,0.004083,0.403841,0.44768,0.005235,0.460836,0.630034,-0.007873,0.461025,0.533674,-0.015951,0.463294,0.4752,-0.018001,0.464617,0.427377,-0.01693,0.495526,0.644064,-0.020284,0.506666,0.556581,-0.032272,0.510622,0.505024,-0.038702,0.511897,0.463558,-0.039628,0.52616,0.670256,-0.029063,0.520085,0.612759,-0.027696,0.50541,0.619415,-0.017468,0.49725,0.636608,-0.009451
three,0.456022,0.814105,0.0,0.42281,0.733647,0.024927,0.433051,0.66709,0.031457,0.470938,0.638298,0.034958,0.504039,0.624874,0.036339,0.427856,0.619638,0.001361,0.420515,0.531596,0.000563,0.415483,0.480029,0.003705,0.410609,0.433747,0.00617,0.465893,0.620988,-0.01332,0.468316,0.524676,-0.022478,0.470763,0.465607,-0.023866,0.472771,0.415877,-0.022538,0.499827,0.637963,-0.02392,0.517404,0.549653,-0.03939,0.522162,0.495241,-0.047165,0.52545,0.452308,-0.04835,0.529623,0.664916,-0.029423,0.523918,0.608036,-0.027575,0.503657,0.623644,-0.015088,0.494929,0.650097,-0.006003
three,0.442947,0.810873,0.0,0.408853,0.730552,0.016971,0.417038,0.66336,0.019035,0.455936,0.636119,0.018903,0.492324,0.625807,0.016487,0.415003,0.613026,-0.007833,0.407609,0.519596,-0.012635,0.40347,0.464386,-0.011468,0.399729,0.416932,-0.010298,0.455663,0.6142,-0.021899,0.459781,0.512022,-0.034083,0.462118,0.449108,-0.036629,0.463749,0.397486,-0.035642,0.491694,0.631604,-0.032847,0.508885,0.539925,-0.050267,0.514901,0.48194,-0.058592,0.520288,0.435716,-0.060378,0.52213,0.661608,-0.039783,0.511991,0.605003,-0.042793,0.490437,0.618902,-0.032828,0.481494,0.644663,-0.024815
three,0.42813,0.818434,0.0,0.394932,0.726099,0.020824,0.413218,0.64623,0.024746,0.464252,0.619286,0.026604,0.505325,0.612501,0.026014,0.402897,0.601037,-0.007989,0.396167,0.497573,-0.014197,0.391118,0.435035,-0.013837,0.386065,0.382129,-0.012823,0.445743,0.605757,-0.024257,0.450432,0.493482,-0.038181,0.454958,0.422009,-0.042065,0.457872,0.364466,-0.04158,0.483404,0.626641,-0.036899,0.505544,0.524302,-0.059828,0.515029,0.458719,-0.072575,0.521318,0.405944,-0.075854,0.516554,0.661085,-0.044158,0.51177,0.599298,-0.049327,0.489046,0.619712,-0.038264,0.477189,0.651835,-0.029103
three,0.418847,0.810583,0.0,0.386361,0.710496,0.032008,0.404468,0.629603,0.041447,0.453887,0.602536,0.047184,0.493546,0.59766,0.050176,0.395218,0.575278,0.004325,0.391157,0.469814,0.003446,0.385913,0.408641,0.007354,0.379197,0.354898,0.010646,0.438335,0.5812,-0.014438,0.447064,0.465801,-0.025068,0.45287,0.395329,-0.025421,0.456154,0.337357,-0.022047,0.476926,0.604413,-0.028628,0.501147,0.501314,-0.047937,0.512459,0.435142,-0.058634,0.520152,0.381317,-0.060318,0.510928,0.640787,-0.036378,0.507291,0.578991,-0.03495,0.484833,0.602235,-0.020278,0.474629,0.637682,-0.009136
three,0.42388,0.800421,0.0,0.390126,0.703936,0.024864,0.402204,0.624079,0.03206,0.447822,0.595162,0.035691,0.488208,0.587969,0.036959,0.398406,0.568074,0.003335,0.394911,0.461802,-0.001036,0.391412,0.400281,9.5e-05,0.386389,0.34758,0.001837,0.441569,0.573023,-0.014602,0.451315,0.458745,-0.026795,0.4582,0.389304,-0.029112,0.462003,0.332554,-0.026838,0.480035,0.594835,-0.029473,0.503658,0.493498,-0.049657,0.515332,0.429371,-0.060844,0.522129,0.375399,-0.063038,0.514542,0.632586,-0.039211,0.518317,0.57037,-0.04116,0.500382,0.592547,-0.028258,0.489689,0.626317,-0.017759
three,0.454432,0.777053,0.0,0.502423,0.706777,0.016555,0.517226,0.652326,0.01846,0.53184,0.611639,0.012834,0.536834,0.575419,0.006548,0.459744,0.572778,0.022644,0.472835,0.492335,0.01879,0.47912,0.438673,0.013022,0.4791,0.394634,0.00726,0.448029,0.57737,-0.001996,0.455364,0.478672,-0.013702,0.462617,0.415272,-0.024447,0.463109,0.36471,-0.030903,0.443404,0.59186,-0.027274,0.463874,0.498357,-0.045589,0.4745,0.437427,-0.060139,0.475478,0.385379,-0.069882,0.451825,0.617888,-0.051087,0.498413,0.561705,-0.062929,0.520993,0.579101,-0.061586,0.534171,0.610547,-0.061059
three,0.465176,0.764834,0.0,0.504422,0.733931,-0.017709,0.527281,0.672872,-0.021412,0.509556,0.615454,-0.023404,0.485743,0.581211,-0.025704,0.519887,0.589571,-0.007672,0.540368,0.516922,-0.013783,0.550295,0.474793,-0.019864,0.556219,0.438238,-0.024831,0.489696,0.577146,-0.008457,0.500179,0.492742,-0.012285,0.505546,0.444996,-0.01871,0.508864,0.409002,-0.023672,0.460741,0.583522,-0.011814,0.461547,0.501224,-0.024861,0.467969,0.448208,-0.038951,0.472052,0.407105,-0.048613,0.431414,0.604163,-0.016056,0.439585,0.546954,-0.031834,0.455452,0.555175,-0.035297,0.4663,0.577285,-0.036332
three,0.464719,0.778296,0.0,0.503946,0.755004,-0.025355,0.52635,0.696529,-0.032939,0.499797,0.64011,-0.036934,0.472558,0.603576,-0.040918,0.534514,0.600186,-0.017269,0.56515,0.529419,-0.026062,0.580773,0.48545,-0.034263,0.590814,0.446188,-0.040986,0.501628,0.583054,-0.01618,0.517113,0.497143,-0.02204,0.524475,0.447219,-0.030795,0.528775,0.405656,-0.037301,0.469896,0.58824,-0.017859,0.472381,0.507854,-0.033318,0.478968,0.455972,-0.049403,0.481982,0.41141,-0.060394,0.438192,0.610151,-0.021024,0.444342,0.562636,-0.040903,0.456823,0.581444,-0.045723,0.463674,0.608077,-0.046928
three,0.448559,0.774723,0.0,0.49279,0.759738,-0.027973,0.523073,0.705193,-0.036777,0.504887,0.639835,-0.04169,0.480435,0.594682,-0.046886,0.551722,0.613941,-0.01806,0.593142,0.548237,-0.028198,0.614503,0.506505,-0.038005,0.63037,0.466994,-0.046339,0.520907,0.587244,-0.016844,0.550076,0.504443,-0.023935,0.564431,0.455415,-0.034095,0.576135,0.413195,-0.041723,0.486775,0.583444,-0.018764,0.503377,0.504769,-0.036421,0.517224,0.453568,-0.053822,0.529054,0.406531,-0.065891,0.450829,0.596349,-0.022405,0.460153,0.555717,-0.045975,0.465841,0.580885,-0.052102,0.467623,0.608996,-0.054007
three,0.419539,0.726126,0.0,0.459782,0.732671,-0.035539,0.499241,0.697488,-0.049486,0.496245,0.624772,-0.058292,0.486688,0.564947,-0.067203,0.559528,0.623928,-0.02714,0.616643,0.580444,-0.041366,0.648388,0.551673,-0.054191,0.67492,0.522063,-0.064408,0.537384,0.584014,-0.023503,0.58924,0.522504,-0.034588,0.616825,0.482843,-0.048127,0.640621,0.447345,-0.057742,0.506942,0.563332,-0.023562,0.546581,0.498063,-0.04506,0.572382,0.455581,-0.065597,0.596385,0.417358,-0.079347,0.47109,0.55825,-0.025774,0.487839,0.521782,-0.052351,0.480812,0.542094,-0.061014,0.472514,0.565366,-0.064487
three,0.407146,0.685533,1e-06,0.441668,0.70488,-0.042789,0.482361,0.684967,-0.061361,0.485339,0.615251,-0.073229,0.479759,0.553085,-0.085449,0.55136,0.61907,-0.039765,0.614223,0.594829,-0.057299,0.650747,0.575509,-0.072657,0.683263,0.554048,-0.084814,0.536272,0.573869,-0.034039,0.597379,0.526668,-0.048007,0.632079,0.496022,-0.064297,0.662962,0.467756,-0.076415,0.510641,0.545989,-0.032101,0.558017,0.491371,-0.055625,0.590154,0.456459,-0.07914,0.619954,0.425873,-0.095615,0.477206,0.532212,-0.032835,0.497844,0.504061,-0.060559,0.487521,0.52383,-0.071153,0.475111,0.545427,-0.076851
three,0.408636,0.682003,1e-06,0.444005,0.698604,-0.038108,0.48455,0.6774,-0.053908,0.484977,0.609542,-0.063792,0.477362,0.550997,-0.074075,0.552278,0.614127,-0.034171,0.614068,0.590452,-0.04977,0.650982,0.572713,-0.06364,0.683205,0.552009,-0.07473,0.537043,0.56931,-0.02995,0.597976,0.52205,-0.043028,0.63293,0.492023,-0.058223,0.663615,0.46368,-0.069176,0.511705,0.542277,-0.029151,0.557925,0.488515,-0.050977,0.590085,0.454614,-0.072448,0.619665,0.424479,-0.087147,0.478538,0.529656,-0.030744,0.500642,0.50032,-0.055543,0.490787,0.519462,-0.063568,0.478558,0.540744,-0.067399
three,0.41521,0.708721,1e-06,0.455223,0.714077,-0.037304,0.48972,0.679416,-0.052979,0.483229,0.612365,-0.063366,0.47208,0.557025,-0.073879,0.543712,0.586445,-0.031588,0.595027,0.538216,-0.047269,0.625352,0.504092,-0.06112,0.65012,0.471183,-0.072065,0.519367,0.549682,-0.027225,0.564048,0.481649,-0.040111,0.589667,0.440067,-0.05476,0.611673,0.404293,-0.065075,0.488755,0.534855,-0.026333,0.521262,0.465333,-0.048157,0.544997,0.422965,-0.068951,0.566391,0.386553,-0.082833,0.454082,0.538213,-0.02787,0.466477,0.505072,-0.05504,0.461239,0.526898,-0.065012,0.454267,0.551008,-0.069182
three,0.47451,0.779601,0.0,0.511824,0.750347,-0.024901,0.527104,0.693539,-0.033756,0.498355,0.641875,-0.039728,0.469638,0.609427,-0.046122,0.524248,0.586301,-0.017468,0.543995,0.508405,-0.027549,0.555449,0.460211,-0.036651,0.562647,0.417964,-0.043974,0.49024,0.577859,-0.0173,0.495836,0.487977,-0.027274,0.499328,0.433996,-0.038635,0.501842,0.389022,-0.046443,0.459713,0.588885,-0.019858,0.454714,0.503994,-0.038784,0.45547,0.450903,-0.055676,0.455276,0.406087,-0.066274,0.431892,0.617636,-0.023834,0.431951,0.560832,-0.044827,0.445701,0.5807,-0.049299,0.456713,0.613184,-0.049925
three,0.498089,0.797946,0.0,0.535074,0.764999,-0.023214,0.549633,0.703294,-0.030555,0.516343,0.650941,-0.035007,0.484456,0.621544,-0.039612,0.540082,0.600722,-0.016686,0.557324,0.52034,-0.025197,0.565392,0.471983,-0.032752,0.569263,0.428595,-0.039146,0.505235,0.59409,-0.016973,0.505959,0.503413,-0.024162,0.505354,0.449608,-0.033155,0.503142,0.402937,-0.039672,0.475386,0.608921,-0.019674,0.463726,0.526244,-0.036197,0.462071,0.47083,-0.05164,0.458384,0.422555,-0.061696,0.448141,0.641429,-0.023659,0.445274,0.582318,-0.042124,0.460565,0.598051,-0.044818,0.472897,0.62611,-0.044668
three,0.491652,0.799306,0.0,0.530447,0.773232,-0.025548,0.546151,0.713076,-0.033137,0.513822,0.66253,-0.037302,0.484885,0.631099,-0.041641,0.542542,0.60306,-0.017639,0.56304,0.52409,-0.026763,0.573664,0.476205,-0.035024,0.579861,0.433737,-0.04181,0.506953,0.593936,-0.016842,0.511015,0.50366,-0.024497,0.512731,0.450691,-0.034275,0.513254,0.404608,-0.041197,0.475744,0.606588,-0.01881,0.467999,0.523239,-0.036063,0.467046,0.468739,-0.052546,0.464691,0.420934,-0.063229,0.44697,0.636469,-0.022258,0.445783,0.581028,-0.04255,0.456956,0.599996,-0.04681,0.465553,0.628028,-0.047504
three,0.489199,0.811194,0.0,0.52576,0.780007,-0.02808,0.537147,0.717525,-0.036365,0.497809,0.668742,-0.040513,0.463228,0.637277,-0.04439,0.539976,0.603662,-0.017081,0.561762,0.523438,-0.026675,0.573406,0.473811,-0.035592,0.579661,0.428993,-0.042931,0.502759,0.593286,-0.015539,0.50836,0.502841,-0.023391,0.509899,0.448744,-0.033747,0.510283,0.401683,-0.040909,0.470234,0.606201,-0.017264,0.460235,0.524278,-0.035578,0.456856,0.46967,-0.053741,0.4521,0.421469,-0.065487,0.441477,0.63764,-0.020741,0.442179,0.59001,-0.042917,0.45462,0.617185,-0.048394,0.464035,0.650256,-0.049572
three,0.480438,0.807302,1e-06,0.506643,0.759979,-0.034576,0.496355,0.700782,-0.047476,0.442097,0.686849,-0.05533,0.396368,0.679785,-0.062991,0.456667,0.593451,-0.027059,0.443822,0.510385,-0.040387,0.43304,0.460281,-0.051591,0.418927,0.415989,-0.061008,0.417424,0.610329,-0.024514,0.385641,0.529893,-0.037025,0.363793,0.482729,-0.051872,0.342917,0.440503,-0.062277,0.392749,0.645537,-0.025335,0.345781,0.588574,-0.049345,0.31694,0.549721,-0.071331,0.290594,0.512821,-0.085438,0.380105,0.692513,-0.02808,0.3602,0.659396,-0.055754,0.379276,0.675519,-0.065144,0.398501,0.694097,-0.069053
three,0.491388,0.819788,1e-06,0.516043,0.770336,-0.033627,0.50641,0.712761,-0.047755,0.451557,0.707148,-0.05702,0.403942,0.706351,-0.066283,0.453706,0.608661,-0.02876,0.437142,0.525871,-0.042318,0.42345,0.477234,-0.053086,0.406509,0.434802,-0.062207,0.414102,0.631748,-0.027335,0.374715,0.554206,-0.040008,0.348276,0.511731,-0.05396,0.323347,0.473753,-0.063571,0.392671,0.671694,-0.028873,0.339471,0.623278,-0.053862,0.306281,0.589763,-0.074123,0.276087,0.557692,-0.086846,0.384714,0.722405,-0.032074,0.365128,0.689672,-0.060726,0.389279,0.706716,-0.067781,0.412773,0.72634,-0.06952
three,0.497849,0.820079,0.0,0.526175,0.776179,-0.031119,0.525758,0.713453,-0.043134,0.475407,0.684836,-0.050567,0.432633,0.669842,-0.057629,0.491575,0.60737,-0.02366,0.488166,0.521465,-0.03749,0.484035,0.47071,-0.049376,0.477039,0.42553,-0.058666,0.451547,0.616431,-0.02262,0.427603,0.526869,-0.03308,0.41029,0.478205,-0.044866,0.394169,0.437966,-0.052943,0.42481,0.646692,-0.024763,0.389578,0.58002,-0.045373,0.36761,0.533534,-0.06232,0.346544,0.492371,-0.073353,0.407164,0.693063,-0.028829,0.393193,0.651677,-0.052622,0.409348,0.667632,-0.057027,0.423306,0.688577,-0.057439
three,0.491729,0.835934,1e-06,0.530044,0.805556,-0.030016,0.547442,0.744158,-0.040782,0.510251,0.694154,-0.047117,0.474907,0.662069,-0.053576,0.535751,0.625894,-0.024125,0.558912,0.540698,-0.036548,0.569225,0.488183,-0.047317,0.574298,0.441037,-0.055541,0.497455,0.618138,-0.023032,0.499932,0.519158,-0.031786,0.4984,0.462652,-0.042098,0.494749,0.414318,-0.049434,0.465159,0.63486,-0.024924,0.451964,0.549464,-0.044316,0.447285,0.492792,-0.061073,0.440476,0.442835,-0.07211,0.435774,0.67015,-0.028606,0.436751,0.616417,-0.051099,0.453146,0.63965,-0.054176,0.464432,0.670781,-0.053758
three,0.491021,0.835964,1e-06,0.530778,0.806147,-0.027776,0.549553,0.747477,-0.03774,0.512685,0.696726,-0.043547,0.478077,0.665977,-0.049372,0.540237,0.628609,-0.022373,0.563957,0.546286,-0.032898,0.575741,0.496036,-0.041583,0.581954,0.449793,-0.048448,0.501243,0.61957,-0.02196,0.506279,0.521887,-0.031687,0.507513,0.464906,-0.041622,0.506779,0.414108,-0.047961,0.468299,0.634439,-0.024139,0.457979,0.550072,-0.043446,0.455617,0.492793,-0.059353,0.45135,0.44115,-0.06916,0.438897,0.669472,-0.027933,0.44322,0.614967,-0.04795,0.458308,0.642379,-0.049042,0.4689,0.678106,-0.047231
three,0.492249,0.835831,1e-06,0.532116,0.810184,-0.028335,0.552447,0.753432,-0.03894,0.520646,0.70112,-0.045829,0.489912,0.667965,-0.052942,0.54216,0.631679,-0.023316,0.567272,0.549181,-0.035064,0.57977,0.498459,-0.044836,0.587099,0.452948,-0.052287,0.504576,0.621978,-0.022657,0.510426,0.52432,-0.032574,0.512683,0.466094,-0.043387,0.513271,0.415872,-0.050722,0.472419,0.635879,-0.024722,0.462707,0.547925,-0.043716,0.461481,0.490347,-0.060597,0.459108,0.440752,-0.071458,0.443247,0.668728,-0.028476,0.445575,0.613624,-0.049062,0.45982,0.636335,-0.052163,0.470457,0.668598,-0.051919
